"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","2. Item with all fields - Disposed Status","","Wed May 28 21:16:35 UTC 2025","broken","Wed May 28 21:16:35 UTC 2025","","Import Items","",""
"","88075","2.1 verify Org Case Number Format and check that Case Review Date/Notes is NOT displayed for Org Admin","Add Case","Wed May 28 21:17:14 UTC 2025","failed","Wed May 28 21:18:42 UTC 2025","","2. --- with Case Number formatting in Org, AutoDispo OFF ","",""
"","58619","2. Edit and verify all values on Case View page -- keep the previous values and add new ones in multiselect fields (Case Officers, Tags)","","Wed May 28 21:20:24 UTC 2025","passed","Wed May 28 21:21:23 UTC 2025","","Edit Case","",""
"","691","8 Validation messages for invalid values","","Wed May 28 21:17:26 UTC 2025","failed","Wed May 28 21:17:27 UTC 2025","","Import Notes","",""
"","787","I.U_1 Import User with all fields - Precheck Only","","Wed May 28 21:17:56 UTC 2025","failed","Wed May 28 21:17:57 UTC 2025","","Import Users","",""
"","7856","2.1 verify that user can add all values but can select only Storage Location(s) that s/he has access to","Add Item","Wed May 28 21:35:06 UTC 2025","failed","Wed May 28 21:35:14 UTC 2025","","2 Power User -- all permissions in Office, with and without access to Storage Location","",""
"","11356","1.2.1. Office Admin can create a new user account","Add User","Wed May 28 21:55:02 UTC 2025","failed","Wed May 28 21:55:14 UTC 2025","","1.2 Power User -- all permissions in Office","",""
"","2","I.C.U_1. Import Case Updates - all fields -- user and user group in Case Officer(s) field","","Wed May 28 21:16:08 UTC 2025","broken","Wed May 28 21:16:08 UTC 2025","","Import Case Updates","",""
"","5286","1.4. Add item from Item Search -- redirect to Case View /Items tab","Add Item","Wed May 28 21:32:14 UTC 2025","failed","Wed May 28 21:32:19 UTC 2025","","1. Org Admin","",""
"","74629","4. Add a Person with disabled fields & check if those are shown up on Person Edit page after enabling all of the rest of the fields and editing Business Name / First Name / Last Name","","Wed May 28 21:32:37 UTC 2025","failed","Wed May 28 21:33:51 UTC 2025","","Edit Person","",""
"","330216","Add Dispo Task with 11 1DA items and assign to Org Admin, --set different actions for item using all variations--using Actions menu and grid, --check statuses and notes upon submission","","Wed May 28 21:56:16 UTC 2025","failed","Wed May 28 22:01:46 UTC 2025","","Dispo Auth","",""
"","50403","8.1 verify that required custom form is attached to the case with blank fields","Add Case","Wed May 28 21:26:33 UTC 2025","passed","Wed May 28 21:27:23 UTC 2025","","8. --- with required Custom Form but not filled out, all optional fields on Form","",""
"","46463","5.1 verify Office Default Case Number Prefix","Add Case","Wed May 28 21:22:49 UTC 2025","failed","Wed May 28 21:23:35 UTC 2025","","5. --- with Default Case Number in Office ","",""
"","5","1. Import updates for all item fields","","Wed May 28 21:16:26 UTC 2025","broken","Wed May 28 21:16:26 UTC 2025","","Import Item Updates","",""
"","685","2 Import Media - Precheck Only","","Wed May 28 21:17:14 UTC 2025","failed","Wed May 28 21:17:15 UTC 2025","","Import Media","",""
"","5641","2. Edit and verify reduced number of values on Person View page - First & Last Name","","Wed May 28 21:32:00 UTC 2025","failed","Wed May 28 21:32:05 UTC 2025","","Edit Person","",""
"","0","2 Import Person with all updated fields - Precheck Only","","Wed May 28 21:17:47 UTC 2025","skipped","Wed May 28 21:17:47 UTC 2025","","Import People Updates","",""
"","40272","7. Remove all optional values & check history records","","Wed May 28 21:23:23 UTC 2025","passed","Wed May 28 21:24:03 UTC 2025","","Edit Case","",""
"","227","1.1.1 equals {email of the user (current user) who created a case}","Cases Search","Wed May 28 21:16:20 UTC 2025","failed","Wed May 28 21:16:20 UTC 2025","1.1 Created By","1 Org Admin","",""
"","35790","1.6. Add Item from Person View/ Items Recovered By -- redirect to Item View/ Notes tab","Add Item","Wed May 28 21:32:55 UTC 2025","passed","Wed May 28 21:33:31 UTC 2025","","1. Org Admin","",""
"","17397","Add User ","","Wed May 28 21:52:01 UTC 2025","failed","Wed May 28 21:52:18 UTC 2025","","Add User","",""
